Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count
2022,7,LA,Final,"513,534","3,645,418","2,125,050"
2022,7,MA,Final,"455,788","1,918,352","2,871,948"
2022,7,MD,Final,"413,809","2,909,940","2,415,891"
2022,7,ME,Final,"91,885","399,762","712,753"
2022,7,MI,Final,"677,238","3,738,581","4,473,806"
2022,7,MN,Final,"344,426","2,258,447","2,524,144"
2022,7,MO,Final,"562,826","4,131,868","2,870,178"
2022,7,MS,Final,"260,683","2,157,950","1,329,789"
2022,7,MT,Final,"49,376","423,311","540,583"
2022,7,NC,Final,"769,509","6,681,091","4,862,352"
2022,7,ND,Final,"47,545","378,417","392,375"
2022,7,NE,Final,"132,672","1,114,993","877,300"
2022,7,NH,Final,"105,037","482,446","643,653"
2022,7,NJ,Final,"713,506","4,172,125","3,684,047"
2022,7,NM,Final,"121,514","819,069","920,459"
2022,7,NV,Final,"274,273","2,034,008","1,272,252"
2022,7,NY,Final,"1,233,377","5,637,791","7,327,446"
2022,7,OH,Final,"825,603","5,632,204","5,080,198"
2022,7,OK,Final,"427,640","3,233,827","1,840,269"
2022,7,OR,Final,"200,745","1,698,372","1,827,301"
2022,7,PA,Final,"904,891","5,492,332","5,503,637"
2022,7,RI,Final,"72,769","375,063","453,523"
2022,7,SC,Final,"501,748","3,661,562","2,473,680"
2022,7,SD,Final,"60,772","467,445","419,350"
2022,7,TN,Final,"622,472","4,814,397","3,064,914"
2022,7,TX,Final,"2,844,553","20,742,408","12,052,926"
2022,7,UT,Final,"165,745","1,454,028","1,207,579"
2022,7,VA,Final,"693,280","4,873,584","3,583,484"
2022,7,VT,Final,"38,500","193,538","321,020"
2022,7,WA,Final,"294,607","2,820,201","3,273,422"
2022,7,WI,Final,"355,076","2,267,752","2,788,725"
2022,7,WV,Final,"130,912","953,002","862,305"
2022,7,WY,Final,"28,111","238,301","281,252"
2022,6,AK,Final,"33,379","138,423","294,721"
2022,6,AL,Final,"475,416","3,246,499","2,332,073"
2022,6,AR,Final,"213,151","1,667,651","1,445,117"
2022,6,AZ,Final,"583,243","4,415,545","3,001,929"
2022,6,CA,Final,"2,140,183","7,600,564","14,176,579"
2022,6,CO,Final,"258,653","1,810,533","2,477,410"
2022,6,CT,Final,"263,135","1,042,161","1,536,504"
2022,6,DC,Final,"31,226","225,957","306,848"
2022,6,DE,Final,"55,686","417,582","461,181"
2022,6,FL,Final,"1,815,668","13,111,167","10,061,016"
2022,6,GA,Final,"930,442","6,175,892","4,645,915"
2022,6,HI,Final,"99,514","224,564","444,885"
2022,6,IA,Final,"190,929","1,267,716","1,424,829"
2022,6,ID,Final,"72,944","644,201","825,612"
2022,6,IL,Final,"736,745","4,444,202","5,372,478"
2022,6,IN,Final,"421,388","2,924,816","2,990,074"
2022,6,KS,Final,"208,209","1,448,261","1,296,520"
2022,6,KY,Final,"308,649","2,344,685","2,046,889"
2022,6,LA,Final,"421,506","3,232,644","2,127,230"
2022,6,MA,Final,"373,419","1,492,612","2,880,914"
2022,6,MD,Final,"332,331","2,274,330","2,416,109"
2022,6,ME,Final,"85,941","356,438","742,426"
2022,6,MI,Final,"569,769","3,130,845","4,471,247"
2022,6,MN,Final,"289,899","1,919,260","2,523,443"
2022,6,MO,Final,"450,027","3,328,580","2,878,637"
2022,6,MS,Final,"226,874","1,831,797","1,329,720"
2022,6,MT,Final,"42,540","367,884","539,948"
2022,6,NC,Final,"647,892","5,720,586","4,856,093"
2022,6,ND,Final,"42,290","321,928","392,177"
2022,6,NE,Final,"103,475","902,826","877,831"
2022,6,NH,Final,"82,805","365,223","643,371"
2022,6,NJ,Final,"477,370","2,787,008","3,693,221"
2022,6,NM,Final,"98,486","710,191","921,231"
2022,6,NV,Final,"208,042","1,581,219","1,272,117"
2022,6,NY,Final,"953,098","4,263,376","7,333,658"
2022,6,OH,Final,"661,920","4,678,336","5,108,653"
2022,6,OK,Final,"325,423","2,499,428","1,838,284"
2022,6,OR,Final,"160,979","1,354,857","1,825,651"
2022,6,PA,Final,"717,175","4,383,468","5,500,250"
2022,6,RI,Final,"45,935","195,274","437,956"
2022,6,SC,Final,"429,468","3,142,333","2,478,778"
2022,6,SD,Final,"49,360","372,636","419,502"
2022,6,TN,Final,"456,410","3,742,435","3,066,014"
2022,6,TX,Final,"2,381,732","17,653,237","12,025,116"
2022,6,UT,Final,"113,564","1,024,193","1,206,051"
2022,6,VA,Final,"513,553","3,856,945","3,579,973"
2022,6,VT,Final,"31,806","157,797","322,091"
2022,6,WA,Final,"269,260","2,560,684","3,271,912"
2022,6,WI,Final,"314,022","1,938,924","2,786,425"
2022,6,WV,Final,"111,615","812,673","862,596"
2022,6,WY,Final,"23,462","199,906","281,181"
2022,5,AK,Final,"36,198","150,029","294,127"
2022,5,AL,Final,"352,605","2,494,733","2,325,948"
2022,5,AR,Final,"154,591","1,246,570","1,442,696"
2022,5,AZ,Final,"426,670","3,244,681","2,998,320"
2022,5,CA,Final,"1,683,566","6,186,956","13,994,057"
2022,5,CO,Final,"199,396","1,458,340","2,475,716"
2022,5,CT,Final,"228,916","922,881","1,536,324"
2022,5,DC,Final,"25,351","170,955","305,926"
2022,5,DE,Final,"48,491","339,403","460,539"
2022,5,FL,Final,"1,519,105","11,237,798","10,045,652"
2022,5,GA,Final,"670,008","4,723,071","4,637,161"
2022,5,HI,Final,"96,977","223,893","444,940"
2022,5,IA,Final,"148,136","1,043,917","1,423,569"
2022,5,ID,Final,"65,109","635,137","823,836"
2022,5,IL,Final,"534,325","3,557,282","5,372,564"
2022,5,IN,Final,"348,648","2,335,997","2,987,194"
2022,5,KS,Final,"146,881","1,050,840","1,297,304"
2022,5,KY,Final,"236,844","1,843,050","2,045,218"
2022,5,LA,Final,"291,964","2,389,139","2,123,814"
2022,5,MA,Final,"334,124","1,408,673","2,859,715"
2022,5,MD,Final,"263,501","1,859,193","2,414,279"
2022,5,ME,Final,"90,791","353,654","741,436"
2022,5,MI,Final,"463,580","2,584,365","4,469,985"
2022,5,MN,Final,"239,487","1,640,836","2,519,388"
2022,5,MO,Final,"284,705","2,498,088","2,878,177"
2022,5,MS,Final,"172,203","1,338,027","1,327,063"
2022,5,MT,Final,"46,742","418,275","539,471"
2022,5,NC,Final,"540,474","4,626,277","4,848,048"
2022,5,ND,Final,"38,907","326,528","391,859"
2022,5,NE,Final,"80,008","719,363","875,604"
2022,5,NH,Final,"78,073","339,220","643,770"
2022,5,NJ,Final,"364,307","2,152,203","3,665,497"
2022,5,NM,Final,"67,040","530,326","919,663"
2022,5,NV,Final,"147,886","1,091,799","1,267,605"
2022,5,NY,Final,"787,838","3,604,333","7,331,381"
2022,5,OH,Final,"490,544","3,624,038","5,111,502"
2022,5,OK,Final,"225,739","1,838,174","1,835,575"
2022,5,OR,Final,"166,746","1,430,983","1,823,639"
2022,5,PA,Final,"546,105","3,623,740","5,502,710"
2022,5,RI,Final,"46,704","234,286","454,613"
2022,5,SC,Final,"334,611","2,486,585","2,461,330"
2022,5,SD,Final,"44,543","354,648","418,353"
2022,5,TN,Final,"341,618","2,872,452","3,057,931"
2022,5,TX,Final,"1,792,566","13,439,906","12,030,297"
2022,5,UT,Final,"80,224","765,792","1,204,652"
2022,5,VA,Final,"399,716","3,118,697","3,576,002"
2022,5,VT,Final,"31,027","153,203","320,579"
2022,5,WA,Final,"293,131","2,826,103","3,265,567"
2022,5,WI,Final,"265,940","1,648,677","2,778,634"
2022,5,WV,Final,"97,809","700,521","862,858"
2022,5,WY,Final,"23,822","207,096","280,879"
2022,4,AK,Final,"36,494","159,841","293,545"
2022,4,AL,Final,"280,139","1,987,431","2,324,215"
2022,4,AR,Final,"138,007","1,155,102","1,441,061"
2022,4,AZ,Final,"315,812","2,403,244","2,998,789"
2022,4,CA,Final,"1,287,948","5,531,398","13,663,517"
2022,4,CO,Final,"189,848","1,384,880","2,472,408"
2022,4,CT,Final,"230,209","849,407","1,535,754"
2022,4,DC,Final,"21,835","159,155","304,225"
2022,4,DE,Final,"44,424","333,513","459,738"
2022,4,FL,Final,"1,287,539","9,418,530","10,030,596"
2022,4,GA,Final,"489,040","3,695,385","4,631,333"
2022,4,HI,Final,"88,715","212,187","444,830"
2022,4,IA,Final,"128,701","1,058,426","1,422,044"
2022,4,ID,Final,"70,429","717,066","821,928"
2022,4,IL,Final,"433,015","2,890,079","5,379,888"
2022,4,IN,Final,"314,645","2,199,153","2,985,027"
2022,4,KS,Final,"115,363","826,336","1,296,417"
2022,4,KY,Final,"216,038","1,701,288","2,038,014"
2022,4,LA,Final,"223,503","1,823,820","2,121,028"
2022,4,MA,Final,"361,074","1,491,474","2,792,869"
2022,4,MD,Final,"251,142","1,779,485","2,412,779"
2022,4,ME,Final,"100,635","397,850","711,787"
2022,4,MI,Final,"436,170","2,456,343","4,470,516"
2022,4,MN,Final,"235,861","1,689,307","2,515,449"
2022,4,MO,Final,"252,596","2,299,886","2,879,357"
2022,4,MS,Final,"145,949","1,130,035","1,325,910"
2022,4,MT,Final,"50,101","457,026","538,490"
2022,4,NC,Final,"441,629","3,743,022","4,839,145"
2022,4,ND,Final,"42,669","406,551","391,190"
2022,4,NE,Final,"76,885","703,653","873,454"
2022,4,NH,Final,"78,156","337,933","641,581"
2022,4,NJ,Final,"298,951","1,761,795","3,657,277"
2022,4,NM,Final,"57,888","431,158","919,485"
2022,4,NV,Final,"112,694","811,846","1,265,754"
2022,4,NY,Final,"744,911","3,536,876","7,351,133"
2022,4,OH,Final,"459,384","3,529,998","5,066,586"
2022,4,OK,Final,"170,061","1,389,709","1,833,709"
2022,4,OR,Final,"183,310","1,623,763","1,821,717"
2022,4,PA,Final,"567,554","3,826,912","5,504,096"
2022,4,RI,Final,"55,704","274,773","453,894"
2022,4,SC,Final,"256,475","1,903,334","2,460,754"
2022,4,SD,Final,"48,684","406,990","417,377"
2022,4,TN,Final,"332,410","2,813,595","3,051,154"
2022,4,TX,Final,"1,346,426","10,133,091","11,996,708"
2022,4,UT,Final,"72,336","687,527","1,198,214"
2022,4,VA,Final,"360,158","2,845,048","3,574,431"
2022,4,VT,Final,"31,797","158,819","320,041"
2022,4,WA,Final,"333,321","3,286,471","3,255,357"
2022,4,WI,Final,"254,590","1,641,923","2,785,859"
2022,4,WV,Final,"96,940","733,179","863,542"
2022,4,WY,Final,"26,102","236,233","280,473"
2022,3,AK,Final,"42,042","183,641","293,314"
2022,3,AL,Final,"305,829","2,255,440","2,325,684"
2022,3,AR,Final,"169,364","1,531,273","1,460,625"
2022,3,AZ,Final,"276,079","2,180,205","3,004,630"
2022,3,CA,Final,"1,652,055","6,264,941","14,372,087"
2022,3,CO,Final,"219,109","1,619,538","2,471,893"
2022,3,CT,Final,"261,693","1,021,632","1,534,813"
2022,3,DC,Final,"28,045","199,047","303,722"
2022,3,DE,Final,"56,398","429,211","459,323"
2022,3,FL,Final,"1,280,321","9,507,716","10,026,972"
2022,3,GA,Final,"525,659","4,151,998","4,632,811"
2022,3,HI,Final,"88,155","219,374","444,914"
2022,3,IA,Final,"143,774","1,220,848","1,424,320"
2022,3,ID,Final,"81,176","810,474","830,311"
2022,3,IL,Final,"482,757","3,312,999","5,379,170"
2022,3,IN,Final,"372,792","2,674,032","3,060,618"
2022,3,KS,Final,"127,636","968,641","1,293,480"
2022,3,KY,Final,"242,080","2,008,525","2,039,510"
2022,3,LA,Final,"246,586","2,182,648","2,169,797"
2022,3,MA,Final,"411,364","1,626,335","2,913,609"
2022,3,MD,Final,"307,141","2,172,660","2,410,954"
2022,3,ME,Final,"113,387","493,691","718,234"
2022,3,MI,Final,"483,206","2,768,191","4,472,347"
2022,3,MN,Final,"272,325","2,019,231","2,517,900"
2022,3,MO,Final,"289,930","2,752,875","2,873,219"
2022,3,MS,Final,"168,046","1,350,688","1,339,106"
2022,3,MT,Final,"57,992","541,396","538,709"
2022,3,NC,Final,"515,413","4,370,828","4,867,371"
2022,3,ND,Final,"50,463","503,032","391,794"
2022,3,NE,Final,"93,597","919,419","875,045"
2022,3,NH,Final,"92,584","403,511","641,334"
2022,3,NJ,Final,"326,922","1,938,889","3,674,026"
2022,3,NM,Final,"70,151","530,740","919,426"
2022,3,NV,Final,"105,589","788,964","1,265,487"
2022,3,NY,Final,"854,326","4,116,519","7,364,678"
2022,3,OH,Final,"543,021","4,270,122","5,063,727"
2022,3,OK,Final,"193,718","1,748,809","1,834,799"
2022,3,OR,Final,"198,855","1,796,392","1,822,257"
2022,3,PA,Final,"667,095","4,571,005","5,506,619"
2022,3,RI,Final,"57,394","244,488","446,315"
2022,3,SC,Final,"288,102","2,154,027","2,473,571"
2022,3,SD,Final,"54,647","485,541","417,626"
2022,3,TN,Final,"373,834","3,286,482","3,045,267"
2022,3,TX,Final,"1,498,724","11,516,688","12,010,521"
2022,3,UT,Final,"81,711","781,599","1,201,615"
2022,3,VA,Final,"427,155","3,452,698","3,574,837"
2022,3,VT,Final,"36,876","188,089","319,797"
2022,3,WA,Final,"389,659","3,842,136","3,304,281"
2022,3,WI,Final,"284,383","1,856,233","2,779,903"
2022,3,WV,Final,"123,662","928,098","864,684"
2022,3,WY,Final,"29,559","277,031","280,797"
2022,2,AK,Final,"41,271","186,908","292,829"
2022,2,AL,Final,"355,912","2,734,680","2,302,954"
2022,2,AR,Final,"186,700","1,796,178","1,417,860"
2022,2,AZ,Final,"274,408","2,155,653","3,002,511"
2022,2,CA,Final,"1,435,738","5,666,630","13,400,384"
2022,2,CO,Final,"210,560","1,554,783","2,467,882"
2022,2,CT,Final,"292,936","1,105,947","1,534,163"
2022,2,DC,Final,"28,798","214,524","302,664"
2022,2,DE,Final,"60,168","492,813","458,608"
2022,2,FL,Final,"1,301,159","9,469,627","10,026,334"
2022,2,GA,Final,"560,515","4,802,636","4,605,401"
2022,2,HI,Final,"74,687","194,678","444,724"
2022,2,IA,Final,"151,437","1,329,453","1,420,731"
2022,2,ID,Final,"91,477","941,997","814,862"
2022,2,IL,Final,"532,564","3,851,257","5,373,078"
2022,2,IN,Final,"413,747","3,166,201","2,890,421"
2022,2,KS,Final,"141,083","1,125,287","1,288,970"
2022,2,KY,Final,"293,758","2,554,455","2,038,065"
2022,2,LA,Final,"285,305","2,658,502","2,081,838"
2022,2,MA,Final,"462,906","1,810,211","2,857,493"
2022,2,MD,Final,"355,794","2,533,577","2,408,665"
2022,2,ME,Final,"104,617","501,110","707,008"
2022,2,MI,Final,"496,166","2,877,332","4,474,649"
2022,2,MN,Final,"278,855","2,099,141","2,508,738"
2022,2,MO,Final,"332,433","3,496,776","2,870,981"
2022,2,MS,Final,"192,970","1,670,952","1,307,894"
2022,2,MT,Final,"60,174","579,661","537,426"
2022,2,NC,Final,"629,458","5,812,360","4,854,867"
2022,2,ND,Final,"55,436","574,133","390,982"
2022,2,NE,Final,"94,275","979,237","872,432"
2022,2,NH,Final,"96,805","437,791","640,607"
2022,2,NJ,Final,"334,239","2,128,745","3,655,821"
2022,2,NM,Final,"74,990","576,051","918,099"
2022,2,NV,Final,"106,582","809,461","1,259,646"
2022,2,NY,Final,"939,848","4,343,206","7,302,981"
2022,2,OH,Final,"600,939","4,800,497","5,062,094"
2022,2,OK,Final,"217,018","2,111,628","1,827,425"
2022,2,OR,Final,"210,402","1,913,317","1,816,694"
2022,2,PA,Final,"756,843","5,263,834","5,495,815"
2022,2,RI,Final,"62,642","243,779","453,055"
2022,2,SC,Final,"342,853","2,721,870","2,453,386"
2022,2,SD,Final,"58,318","520,877","416,052"
2022,2,TN,Final,"481,676","4,463,763","3,037,408"
2022,2,TX,Final,"1,642,558","13,162,486","12,145,008"
2022,2,UT,Final,"84,568","806,383","1,199,946"
2022,2,VA,Final,"550,928","4,617,310","3,568,093"
2022,2,VT,Final,"39,250","206,566","319,524"
2022,2,WA,Final,"389,715","3,880,366","3,232,350"
2022,2,WI,Final,"294,536","1,950,823","2,771,086"
2022,2,WV,Final,"135,582","1,139,286","865,514"
2022,2,WY,Final,"31,702","307,569","280,148"
2022,1,AK,Final,"50,433","227,515","293,054"
2022,1,AL,Final,"415,055","3,256,492","2,317,177"
2022,1,AR,Final,"185,354","1,765,721","1,437,852"
2022,1,AZ,Final,"312,687","2,524,225","2,998,814"
2022,1,CA,Final,"1,891,178","8,196,975","13,653,199"
2022,1,CO,Final,"236,093","1,746,439","2,465,378"
2022,1,CT,Final,"306,447","1,375,753","1,533,984"
2022,1,DC,Final,"34,123","258,144","301,010"
2022,1,DE,Final,"64,562","528,298","457,521"
2022,1,FL,Final,"1,311,347","9,751,395","9,953,987"
2022,1,GA,Final,"663,982","5,805,347","4,611,835"
2022,1,HI,Final,"91,050","242,011","444,669"
2022,1,IA,Final,"185,673","1,684,036","1,420,885"
2022,1,ID,Final,"108,875","1,105,061","811,814"
2022,1,IL,Final,"581,719","4,501,037","5,374,496"
2022,1,IN,Final,"454,960","3,478,577","2,973,379"
2022,1,KS,Final,"154,448","1,246,266","1,290,546"
2022,1,KY,Final,"342,620","2,857,735","2,036,961"
2022,1,LA,Final,"299,890","2,618,863","2,122,692"
2022,1,MA,Final,"476,623","1,886,402","2,862,257"
2022,1,MD,Final,"428,768","3,205,663","2,405,067"
2022,1,ME,Final,"100,060","547,680","739,138"
2022,1,MI,Final,"577,063","3,350,335","4,466,704"
2022,1,MN,Final,"310,453","2,418,705","2,509,170"
2022,1,MO,Final,"362,661","3,771,332","2,869,359"
2022,1,MS,Final,"189,474","1,681,394","1,321,597"
2022,1,MT,Final,"70,863","666,330","537,063"
2022,1,NC,Final,"656,491","6,241,217","4,703,413"
2022,1,ND,Final,"62,160","657,850","392,265"
2022,1,NE,Final,"105,518","1,135,722","872,012"
2022,1,NH,Final,"106,333","500,751","640,661"
2022,1,NJ,Final,"444,964","2,735,272","3,658,849"
2022,1,NM,Final,"80,565","624,304","916,767"
2022,1,NV,Final,"123,226","953,335","1,261,906"
2022,1,NY,Final,"984,231","4,674,761","7,328,444"
2022,1,OH,Final,"677,506","5,465,411","5,057,453"
2022,1,OK,Final,"229,664","2,286,833","1,828,918"
2022,1,OR,Final,"246,041","2,251,491","1,816,473"
2022,1,PA,Final,"868,785","6,165,951","5,497,013"
2022,1,RI,Final,"66,875","283,816","451,879"
2022,1,SC,Final,"379,843","3,088,567","2,429,218"
2022,1,SD,Final,"62,851","573,405","415,953"
2022,1,TN,Final,"466,022","4,089,688","3,037,616"
2022,1,TX,Final,"1,647,157","13,227,850","11,924,599"
2022,1,UT,Final,"93,573","916,700","1,198,059"
2022,1,VA,Final,"611,466","5,106,422","3,569,106"
2022,1,VT,Final,"45,717","238,503","319,490"
2022,1,WA,Final,"454,336","4,571,378","3,236,464"
2022,1,WI,Final,"342,627","2,292,338","2,782,569"
2022,1,WV,Final,"166,213","1,392,983","865,658"
2022,1,WY,Final,"34,072","331,794","279,957"
2021,12,AK,Final,"49,687","224,382","293,457"
2021,12,AL,Final,"230,572","2,385,839","2,328,108"
2021,12,AR,Final,"152,801","1,390,342","1,441,692"
2021,12,AZ,Final,"297,918","2,361,338","2,989,116"
2021,12,CA,Final,"1,725,995","7,382,767","14,570,888"
2021,12,CO,Final,"224,580","1,662,516","2,460,684"
2021,12,CT,Final,"246,231","1,176,492","1,534,438"
2021,12,DC,Final,"26,841","201,245","301,185"
2021,12,DE,Final,"53,645","426,625","456,536"
2021,12,FL,Final,"1,116,147","9,233,029","10,065,915"
2021,12,GA,Final,"534,379","4,425,871","4,596,869"
2021,12,HI,Final,"89,520","249,683","444,604"
2021,12,IA,Final,"151,519","1,315,482","1,424,561"
2021,12,ID,Final,"101,535","985,277","816,647"
2021,12,IL,Final,"500,472","3,735,336","5,374,211"
2021,12,IN,Final,"378,054","2,785,563","2,962,219"
2021,12,KS,Final,"126,484","992,082","1,294,042"
2021,12,KY,Final,"262,560","2,154,580","2,039,022"
2021,12,LA,Final,"236,030","2,042,489","2,139,244"
2021,12,MA,Final,"396,740","1,631,281","2,846,516"
2021,12,MD,Final,"339,347","2,412,350","2,402,830"
2021,12,ME,Final,"88,698","495,503","739,032"
2021,12,MI,Final,"522,429","3,027,518","4,469,269"
2021,12,MN,Final,"273,593","2,122,983","2,511,087"
2021,12,MO,Final,"297,396","2,822,802","2,874,448"
2021,12,MS,Final,"155,958","1,319,643","1,327,695"
2021,12,MT,Final,"62,135","558,783","535,992"
2021,12,NC,Final,"561,969","5,043,473","4,838,442"
2021,12,ND,Final,"52,738","563,255","393,030"
2021,12,NE,Final,"94,673","936,421","873,783"
2021,12,NH,Final,"94,688","450,495","639,583"
2021,12,NJ,Final,"358,186","2,242,440","3,671,474"
2021,12,NM,Final,"75,858","582,360","918,117"
2021,12,NV,Final,"117,744","966,458","1,260,811"
2021,12,NY,Final,"826,124","4,223,902","7,331,454"
2021,12,OH,Final,"573,721","4,477,891","5,053,433"
2021,12,OK,Final,"179,982","1,682,733","1,830,412"
2021,12,OR,Final,"250,230","2,234,452","1,815,417"
2021,12,PA,Final,"714,719","4,975,087","5,490,154"
2021,12,RI,Final,"58,523","232,556","443,806"
2021,12,SC,Final,"314,691","2,459,237","2,456,379"
2021,12,SD,Final,"55,536","482,726","415,827"
2021,12,TN,Final,"396,388","3,430,089","3,028,698"
2021,12,TX,Final,"1,285,117","10,235,028","11,769,117"
2021,12,UT,Final,"92,761","914,267","1,190,005"
2021,12,VA,Final,"490,192","4,186,480","3,572,225"
2021,12,VT,Final,"40,107","204,786","320,129"
2021,12,WA,Final,"429,104","4,254,516","3,240,757"
2021,12,WI,Final,"288,449","2,031,739","2,782,686"
2021,12,WV,Final,"125,840","1,065,044","864,346"
2021,12,WY,Final,"31,627","298,273","280,077"
2021,11,AK,Final,"44,490","197,201","293,669"
2021,11,AL,Final,"296,595","2,229,237","2,325,606"
2021,11,AR,Final,"141,100","1,208,298","1,458,338"
2021,11,AZ,Final,"250,308","2,032,861","2,979,875"
2021,11,CA,Final,"1,383,438","5,795,618","13,616,704"
2021,11,CO,Final,"190,972","1,386,601","2,457,436"
2021,11,CT,Final,"200,042","934,749","1,533,567"
2021,11,DC,Final,"24,856","176,696","300,698"
2021,11,DE,Final,"46,096","332,633","456,179"
2021,11,FL,Final,"1,077,522","8,626,884","9,908,037"
2021,11,GA,Final,"512,082","4,173,756","4,594,940"
2021,11,HI,Final,"82,269","236,806","444,516"
